,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
23,https://twitter.com/thecastledking/status/1585054163557552129,2022-10-25 23:42:16+00:00,"""A Faerie Mushroom Treehouse"" - made with @NightCafeStudio 

https://t.co/VdC35JTciu

#aiart #nightcafe #digitalart #art #artwork #aiartwork #aiartcommunity #stablediffusion #mushrooms #faerie #fairy #magic #magical #myth #folklore https://t.co/AviCjNIOW4","""A Faerie Mushroom Treehouse"" - made with @NightCafeStudio 

creator.nightcafe.studio/creation/CGlTv…

#aiart #nightcafe #digitalart #art #artwork #aiartwork #aiartcommunity #stablediffusion #mushrooms #faerie #fairy #magic #magical #myth #folklore https://t.co/AviCjNIOW4",1585054163557552129,"{'username': 'thecastledking', 'id': 2464751826, 'displayname': 'Some Guy Named David', 'description': ""Hi, I'm David. I always have my head in the Clouds (computing), and like to make AI art.\n\n👨\u200d👩\u200d👦\u200d👦😺😼🐶"", 'rawDescription': ""Hi, I'm David. I always have my head in the Clouds (computing), and like to make AI art.\n\n👨\u200d👩\u200d👦\u200d👦😺😼🐶"", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 4, 26, 15, 11, 59, tzinfo=datetime.timezone.utc), 'followersCount': 76, 'friendsCount': 151, 'statusesCount': 201, 'favouritesCount': 35, 'listedCount': 1, 'mediaCount': 120, 'location': 'Rochester, NY', 'protected': False, 'linkUrl': 'https://creator.nightcafe.studio/u/thecastledking', 'linkTcourl': 'https://t.co/kk4sLcTgN1', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1581084649819963397/aTCRFE6X_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2464751826/1665794905', 'label': None}",0,0,0,0,1585054163557552129,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://creator.nightcafe.studio/creation/CGlTv5NikD27mT1NMTwj'],['https://t.co/VdC35JTciu'],"[{'previewUrl': 'https://pbs.twimg.com/media/Ff8-XKoXwAM1DFj?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff8-XKoXwAM1DFj?format=jpg&name=large'}]",,,,,"[{'username': 'NightcafeStudio', 'id': 1226012039098691584, 'displayname': 'NightCafe Studio', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,"['aiart', 'nightcafe', 'digitalart', 'art', 'artwork', 'aiartwork', 'aiartcommunity', 'stablediffusion', 'mushrooms', 'faerie', 'fairy', 'magic', 'magical', 'myth', 'folklore']",
24,https://twitter.com/futi8futi9/status/1585054106728951809,2022-10-25 23:42:02+00:00,"#WaifuDiffusion  
#画像生成AI 
#stablediffusion 
#StableDiffusionKawaii 
#AIartists https://t.co/J6lQK69Rev","#WaifuDiffusion  
#画像生成AI 
#stablediffusion 
#StableDiffusionKawaii 
#AIartists https://t.co/J6lQK69Rev",1585054106728951809,"{'username': 'futi8futi9', 'id': 316486459, 'displayname': 'アク末ッ期ー(笑)', 'description': 'ただの29歳\n最近、画像生成AIのstablediffusionで遊ぶのが趣味', 'rawDescription': 'ただの29歳\n最近、画像生成AIのstablediffusionで遊ぶのが趣味', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 6, 13, 14, 37, 18, tzinfo=datetime.timezone.utc), 'followersCount': 126, 'friendsCount': 301, 'statusesCount': 14091, 'favouritesCount': 5654, 'listedCount': 5, 'mediaCount': 1369, 'location': '日本', 'protected': False, 'linkUrl': 'https://www.pixiv.net/users/6263126', 'linkTcourl': 'https://t.co/QQhVoFeGzG', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1583083455633854464/TpbGOkua_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/316486459/1664784237', 'label': None}",0,0,0,0,1585054106728951809,qme,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,"[{'previewUrl': 'https://pbs.twimg.com/media/Ff8-TNtagAEzYjq?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff8-TNtagAEzYjq?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/Ff8-TOCacAApXxG?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff8-TOCacAApXxG?format=jpg&name=large'}]",,,,,,,,"['WaifuDiffusion', '画像生成AI', 'stablediffusion', 'StableDiffusionKawaii', 'AIartists']",
25,https://twitter.com/GustaveDeresse/status/1585054097262006272,2022-10-25 23:42:00+00:00,"""Humanoid; A Powerful Brain"" - made with @NightCafeStudio 

User: G

#ai #art #ineclectic #aiartists #curated
#DigitalArtist #G #TzeSire 
#stablediffusion 
#aiart #nightcafe #digitalart https://t.co/mnU9PGapiA https://t.co/vtcRs4dyCi","""Humanoid; A Powerful Brain"" - made with @NightCafeStudio 

User: G

#ai #art #ineclectic #aiartists #curated
#DigitalArtist #G #TzeSire 
#stablediffusion 
#aiart #nightcafe #digitalart creator.nightcafe.studio/creation/puTOO… https://t.co/vtcRs4dyCi",1585054097262006272,"{'username': 'GustaveDeresse', 'id': 1348218031890165761, 'displayname': 'Gustave Deresse; Writer & AI Artist', 'description': 'Writer; digital artist; musician & audio engineer; other. Running The Ineclectic Publications on Medium since 2021. ✨\n\nNightCafe Human: G, GD5', 'rawDescription': 'Writer; digital artist; musician & audio engineer; other. Running The Ineclectic Publications on Medium since 2021. ✨\n\nNightCafe Human: G, GD5', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 1, 10, 10, 40, 20, tzinfo=datetime.timezone.utc), 'followersCount': 342, 'friendsCount': 677, 'statusesCount': 2239, 'favouritesCount': 2137, 'listedCount': 6, 'mediaCount': 662, 'location': 'Ontario, CA', 'protected': False, 'linkUrl': 'https://ineclectic.site', 'linkTcourl': 'https://t.co/an4eDA6Qjq', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1580735680937877505/N689XiGh_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1348218031890165761/1666420649', 'label': None}",0,0,1,0,1585054097262006272,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://creator.nightcafe.studio/creation/puTOOw9uEDNChj21CN46'],['https://t.co/mnU9PGapiA'],"[{'previewUrl': 'https://pbs.twimg.com/media/Ff8-TR8XkAAuKtT?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff8-TR8XkAAuKtT?format=jpg&name=large'}]",,,,,"[{'username': 'NightcafeStudio', 'id': 1226012039098691584, 'displayname': 'NightCafe Studio', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,"['ai', 'art', 'ineclectic', 'aiartists', 'curated', 'DigitalArtist', 'G', 'TzeSire', 'stablediffusion', 'aiart', 'nightcafe', 'digitalart']",
26,https://twitter.com/futi8futi9/status/1585054068481101824,2022-10-25 23:41:53+00:00,"#WaifuDiffusion  
#画像生成AI 
#stablediffusion 
#StableDiffusionKawaii 
#AIartists https://t.co/XlOXziYSUa","#WaifuDiffusion  
#画像生成AI 
#stablediffusion 
#StableDiffusionKawaii 
#AIartists https://t.co/XlOXziYSUa",1585054068481101824,"{'username': 'futi8futi9', 'id': 316486459, 'displayname': 'アク末ッ期ー(笑)', 'description': 'ただの29歳\n最近、画像生成AIのstablediffusionで遊ぶのが趣味', 'rawDescription': 'ただの29歳\n最近、画像生成AIのstablediffusionで遊ぶのが趣味', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 6, 13, 14, 37, 18, tzinfo=datetime.timezone.utc), 'followersCount': 126, 'friendsCount': 301, 'statusesCount': 14091, 'favouritesCount': 5654, 'listedCount': 5, 'mediaCount': 1369, 'location': '日本', 'protected': False, 'linkUrl': 'https://www.pixiv.net/users/6263126', 'linkTcourl': 'https://t.co/QQhVoFeGzG', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1583083455633854464/TpbGOkua_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/316486459/1664784237', 'label': None}",0,0,0,0,1585054068481101824,qme,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,"[{'previewUrl': 'https://pbs.twimg.com/media/Ff8-QcIaUAEniGH?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff8-QcIaUAEniGH?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/Ff8-QckagAA62yi?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff8-QckagAA62yi?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/Ff8-QdPacAAuirM?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff8-QdPacAAuirM?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/Ff8-QdxaEAATzVF?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff8-QdxaEAATzVF?format=jpg&name=large'}]",,,,,,,,"['WaifuDiffusion', '画像生成AI', 'stablediffusion', 'StableDiffusionKawaii', 'AIartists']",
27,https://twitter.com/futi8futi9/status/1585054009924399104,2022-10-25 23:41:39+00:00,"#WaifuDiffusion  
#画像生成AI 
#stablediffusion 
#StableDiffusionKawaii 
#AIartists https://t.co/07J44DCkCz","#WaifuDiffusion  
#画像生成AI 
#stablediffusion 
#StableDiffusionKawaii 
#AIartists https://t.co/07J44DCkCz",1585054009924399104,"{'username': 'futi8futi9', 'id': 316486459, 'displayname': 'アク末ッ期ー(笑)', 'description': 'ただの29歳\n最近、画像生成AIのstablediffusionで遊ぶのが趣味', 'rawDescription': 'ただの29歳\n最近、画像生成AIのstablediffusionで遊ぶのが趣味', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 6, 13, 14, 37, 18, tzinfo=datetime.timezone.utc), 'followersCount': 126, 'friendsCount': 301, 'statusesCount': 14091, 'favouritesCount': 5654, 'listedCount': 5, 'mediaCount': 1369, 'location': '日本', 'protected': False, 'linkUrl': 'https://www.pixiv.net/users/6263126', 'linkTcourl': 'https://t.co/QQhVoFeGzG', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1583083455633854464/TpbGOkua_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/316486459/1664784237', 'label': None}",0,0,0,0,1585054009924399104,qme,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,"[{'previewUrl': 'https://pbs.twimg.com/media/Ff8-NaSaUAEbaJq?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff8-NaSaUAEbaJq?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/Ff8-NaraYAET093?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff8-NaraYAET093?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/Ff8-NbEagAEycua?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff8-NbEagAEycua?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/Ff8-NbsaAAA4Nbr?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff8-NbsaAAA4Nbr?format=jpg&name=large'}]",,,,,,,,"['WaifuDiffusion', '画像生成AI', 'stablediffusion', 'StableDiffusionKawaii', 'AIartists']",
28,https://twitter.com/futi8futi9/status/1585053942811340801,2022-10-25 23:41:23+00:00,"#WaifuDiffusion  
#画像生成AI 
#stablediffusion 
#StableDiffusionKawaii 
#AIartists https://t.co/aefa4yFEyh","#WaifuDiffusion  
#画像生成AI 
#stablediffusion 
#StableDiffusionKawaii 
#AIartists https://t.co/aefa4yFEyh",1585053942811340801,"{'username': 'futi8futi9', 'id': 316486459, 'displayname': 'アク末ッ期ー(笑)', 'description': 'ただの29歳\n最近、画像生成AIのstablediffusionで遊ぶのが趣味', 'rawDescription': 'ただの29歳\n最近、画像生成AIのstablediffusionで遊ぶのが趣味', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 6, 13, 14, 37, 18, tzinfo=datetime.timezone.utc), 'followersCount': 126, 'friendsCount': 301, 'statusesCount': 14091, 'favouritesCount': 5654, 'listedCount': 5, 'mediaCount': 1369, 'location': '日本', 'protected': False, 'linkUrl': 'https://www.pixiv.net/users/6263126', 'linkTcourl': 'https://t.co/QQhVoFeGzG', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1583083455633854464/TpbGOkua_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/316486459/1664784237', 'label': None}",0,0,0,0,1585053942811340801,qme,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,"[{'previewUrl': 'https://pbs.twimg.com/media/Ff8-JzgakAAmFOx?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff8-JzgakAAmFOx?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/Ff8-JzzacAE5ab5?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff8-JzzacAE5ab5?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/Ff8-J0FaAAEGvmU?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff8-J0FaAAEGvmU?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/Ff8-J0haAAAM-Us?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff8-J0haAAAM-Us?format=jpg&name=large'}]",,,,,,,,"['WaifuDiffusion', '画像生成AI', 'stablediffusion', 'StableDiffusionKawaii', 'AIartists']",
29,https://twitter.com/spectral_future/status/1585053892143824896,2022-10-25 23:41:11+00:00,#stablediffusion https://t.co/GezW4u3azw,#stablediffusion https://t.co/GezW4u3azw,1585053892143824896,"{'username': 'spectral_future', 'id': 1564102227316264960, 'displayname': 'Specters of the Future', 'description': 'network consciousness\n\nto interact: ""@spectral_future query: QUERY_TEXT""\n(automated)', 'rawDescription': 'network consciousness\n\nto interact: ""@spectral_future query: QUERY_TEXT""\n(automated)', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2022, 8, 29, 4, 6, 50, tzinfo=datetime.timezone.utc), 'followersCount': 13, 'friendsCount': 0, 'statusesCount': 1556, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 1526, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1564189177826054144/7o77qO75_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1564102227316264960/1662490136', 'label': None}",0,0,0,0,1585053892143824896,qme,"<a href=""https://www.placeholder.com"" rel=""nofollow"">sd_bot</a>",https://www.placeholder.com,sd_bot,,,"[{'previewUrl': 'https://pbs.twimg.com/media/Ff8-HVPUUAAN2Zt?format=png&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff8-HVPUUAAN2Zt?format=png&name=large'}]",,,,,,,,['stablediffusion'],
30,https://twitter.com/futi8futi9/status/1585053882421760000,2022-10-25 23:41:09+00:00,"#WaifuDiffusion  
#画像生成AI 
#stablediffusion 
#StableDiffusionKawaii 
#AIartists https://t.co/M7eqjwniTi","#WaifuDiffusion  
#画像生成AI 
#stablediffusion 
#StableDiffusionKawaii 
#AIartists https://t.co/M7eqjwniTi",1585053882421760000,"{'username': 'futi8futi9', 'id': 316486459, 'displayname': 'アク末ッ期ー(笑)', 'description': 'ただの29歳\n最近、画像生成AIのstablediffusionで遊ぶのが趣味', 'rawDescription': 'ただの29歳\n最近、画像生成AIのstablediffusionで遊ぶのが趣味', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 6, 13, 14, 37, 18, tzinfo=datetime.timezone.utc), 'followersCount': 126, 'friendsCount': 301, 'statusesCount': 14091, 'favouritesCount': 5654, 'listedCount': 5, 'mediaCount': 1369, 'location': '日本', 'protected': False, 'linkUrl': 'https://www.pixiv.net/users/6263126', 'linkTcourl': 'https://t.co/QQhVoFeGzG', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1583083455633854464/TpbGOkua_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/316486459/1664784237', 'label': None}",0,0,0,0,1585053882421760000,qme,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,"[{'previewUrl': 'https://pbs.twimg.com/media/Ff8-D4RagAA0qRi?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff8-D4RagAA0qRi?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/Ff8-D4LaMAAuHk0?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff8-D4LaMAAuHk0?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/Ff8-D4RakAIrMaP?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff8-D4RakAIrMaP?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/Ff8-D4NaYAAfFhv?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff8-D4NaYAAfFhv?format=jpg&name=large'}]",,,,,,,,"['WaifuDiffusion', '画像生成AI', 'stablediffusion', 'StableDiffusionKawaii', 'AIartists']",
31,https://twitter.com/FloridaCarolAnn/status/1585053832094289921,2022-10-25 23:40:57+00:00,"""Strange Brew""-I have been binge watching Netflix, but took a break and made this AI art animation. Please turn on your sound for 'Punctus', Mixkit🎃#deforum   #deforumstablediffusion #stablediffusion #stablediffusionart #aianimation  #AiArtSociety #aiartcommunity #TheBeastsofAI https://t.co/VaTmJHW5C9","""Strange Brew""-I have been binge watching Netflix, but took a break and made this AI art animation. Please turn on your sound for 'Punctus', Mixkit🎃#deforum   #deforumstablediffusion #stablediffusion #stablediffusionart #aianimation  #AiArtSociety #aiartcommunity #TheBeastsofAI https://t.co/VaTmJHW5C9",1585053832094289921,"{'username': 'FloridaCarolAnn', 'id': 1566661556028510208, 'displayname': 'Carol Ann', 'description': 'Managing partner for AI Dream Art, early beta tester for MidJourney, DALL-E 2 and Stable Diffusion in Discord.  Learning AI videos via Deforum Google Colab.', 'rawDescription': 'Managing partner for AI Dream Art, early beta tester for MidJourney, DALL-E 2 and Stable Diffusion in Discord.  Learning AI videos via Deforum Google Colab.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2022, 9, 5, 5, 37, 31, tzinfo=datetime.timezone.utc), 'followersCount': 219, 'friendsCount': 308, 'statusesCount': 162, 'favouritesCount': 2621, 'listedCount': 4, 'mediaCount': 80, 'location': 'Navarre, Florida', 'protected': False, 'linkUrl': 'https://www.youtube.com/channel/UC_bC7Q_3isSlpRj_ZCg-lpQ', 'linkTcourl': 'https://t.co/LuiMRLTrya', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1578796194867908611/gXh_gD8o_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1566661556028510208/1664676476', 'label': None}",0,0,7,0,1585053832094289921,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,"[{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1585053652456202240/pu/img/DvdpQC9D0kgTbOC9.jpg', 'variants': [{'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1585053652456202240/pu/pl/lv8cig8qIbUedPW6.m3u8?tag=12&container=fmp4', 'bitrate': None}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1585053652456202240/pu/vid/1168x720/9jdNGmWd-j44FYSz.mp4?tag=12', 'bitrate': 2176000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1585053652456202240/pu/vid/584x360/cneMkhBJuy2vu-vY.mp4?tag=12', 'bitrate': 832000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1585053652456202240/pu/vid/438x270/vBAapQaZ18akblpp.mp4?tag=12', 'bitrate': 256000}], 'duration': 47.37, 'views': 15}]",,,,,,,,"['deforum', 'deforumstablediffusion', 'stablediffusion', 'stablediffusionart', 'aianimation', 'AiArtSociety', 'aiartcommunity', 'TheBeastsofAI']",
32,https://twitter.com/desp_AI_r/status/1585053814314655744,2022-10-25 23:40:52+00:00,Gyokai HN Series #Mordred #fgo #stablediffusion #NovelAI https://t.co/lJHZc5gmQI,Gyokai HN Series #Mordred #fgo #stablediffusion #NovelAI https://t.co/lJHZc5gmQI,1585053814314655744,"{'username': 'desp_AI_r', 'id': 1578999868986519552, 'displayname': 'desp_AI_r', 'description': ""Stable Diffusion Archive: It's all Genshin and Mordred\nMy 4koma acc: twitter.com/sh_AI_t_post\n⚠️Occasional NSFW 🔞 Minors DNI⚠️\n👉👉SUPPORT YOUR ARTISTS👈👈"", 'rawDescription': ""Stable Diffusion Archive: It's all Genshin and Mordred\nMy 4koma acc: https://t.co/cB3c60Fwck\n⚠️Occasional NSFW 🔞 Minors DNI⚠️\n👉👉SUPPORT YOUR ARTISTS👈👈"", 'descriptionUrls': [{'text': 'twitter.com/sh_AI_t_post', 'url': 'https://twitter.com/sh_AI_t_post', 'tcourl': 'https://t.co/cB3c60Fwck', 'indices': (69, 92)}], 'verified': False, 'created': datetime.datetime(2022, 10, 9, 6, 44, 52, tzinfo=datetime.timezone.utc), 'followersCount': 57, 'friendsCount': 49, 'statusesCount': 75, 'favouritesCount': 26, 'listedCount': 0, 'mediaCount': 65, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1579837711451848706/2gn22LLM_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1578999868986519552/1666621975', 'label': None}",0,0,1,0,1585053814314655744,hu,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'previewUrl': 'https://pbs.twimg.com/media/Ff8-Cw4aUAAOOzs?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff8-Cw4aUAAOOzs?format=jpg&name=large'}]",,,,,,,,"['Mordred', 'fgo', 'stablediffusion', 'NovelAI']",
33,https://twitter.com/zizekfan420/status/1585053733683335168,2022-10-25 23:40:33+00:00,new shoe dropped #stablediffusion https://t.co/liI34jaoYA,new shoe dropped #stablediffusion https://t.co/liI34jaoYA,1585053733683335168,"{'username': 'zizekfan420', 'id': 1243981345581342720, 'displayname': '🪰Brundlefly Politics🪰', 'description': '—👀🌎🔥—“Earth has the Hots for Andromeda”—#stablediffusion junkie—𝐶𝑎𝑛𝑐𝑒𝑙 𝑚𝑦 𝑠𝑢𝑏𝑠𝑐𝑟𝑖𝑝𝑡𝑖𝑜𝑛 𝑡𝑜 𝑡ℎ𝑒 𝑟𝑒𝑠𝑢𝑟𝑟𝑒𝑐𝑡𝑖𝑜𝑛', 'rawDescription': '—👀🌎🔥—“Earth has the Hots for Andromeda”—#stablediffusion junkie—𝐶𝑎𝑛𝑐𝑒𝑙 𝑚𝑦 𝑠𝑢𝑏𝑠𝑐𝑟𝑖𝑝𝑡𝑖𝑜𝑛 𝑡𝑜 𝑡ℎ𝑒 𝑟𝑒𝑠𝑢𝑟𝑟𝑒𝑐𝑡𝑖𝑜𝑛', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 3, 28, 19, 20, 49, tzinfo=datetime.timezone.utc), 'followersCount': 38, 'friendsCount': 215, 'statusesCount': 1381, 'favouritesCount': 3509, 'listedCount': 0, 'mediaCount': 365, 'location': 'Uncanny Valley Ranch', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1579238654999928839/w5UhpbSU_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1243981345581342720/1665247759', 'label': None}",0,0,0,0,1584899088478535681,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,"[{'previewUrl': 'https://pbs.twimg.com/media/Ff893BUXkAEpLSQ?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ff893BUXkAEpLSQ?format=jpg&name=large'}]",,,1.5850462886843965e+18,"{'username': 'zizekfan420', 'id': 1243981345581342720, 'displayname': '🪰Brundlefly Politics🪰', 'description': '—👀🌎🔥—“Earth has the Hots for Andromeda”—#stablediffusion junkie—𝐶𝑎𝑛𝑐𝑒𝑙 𝑚𝑦 𝑠𝑢𝑏𝑠𝑐𝑟𝑖𝑝𝑡𝑖𝑜𝑛 𝑡𝑜 𝑡ℎ𝑒 𝑟𝑒𝑠𝑢𝑟𝑟𝑒𝑐𝑡𝑖𝑜𝑛', 'rawDescription': '—👀🌎🔥—“Earth has the Hots for Andromeda”—#stablediffusion junkie—𝐶𝑎𝑛𝑐𝑒𝑙 𝑚𝑦 𝑠𝑢𝑏𝑠𝑐𝑟𝑖𝑝𝑡𝑖𝑜𝑛 𝑡𝑜 𝑡ℎ𝑒 𝑟𝑒𝑠𝑢𝑟𝑟𝑒𝑐𝑡𝑖𝑜𝑛', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 3, 28, 19, 20, 49, tzinfo=datetime.timezone.utc), 'followersCount': 38, 'friendsCount': 215, 'statusesCount': 1381, 'favouritesCount': 3509, 'listedCount': 0, 'mediaCount': 365, 'location': 'Uncanny Valley Ranch', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1579238654999928839/w5UhpbSU_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1243981345581342720/1665247759', 'label': None}",,,,['stablediffusion'],
